Segment,Distance,OSM_Feature,Initial_recorded_Latitude,Initial_recorded_Longitude,Final_recorded_Latitude,Final_recorded_Longitude,TimeStamp_Begin,TimeStamp_End,TimeStart,TimeFinish,Charge_at_Begining,Charge_at_Final,TimeNeeded_in_Seconds,Primary,Primary_link,Secondary,Secondary_link,Tertiary,Tertiary_link,Trunk,Motorway,Motorway_link,Service,Residential,Track,Unknown,Unclassified,Charge_Consumed,Geometry
81,398.62045752653165,139746604,35.01941299438477,-85.28377532958984,35.01788330078125,-85.27982330322266,1572599543000.0,1572599604000.0,2019-11-01 04:12:23:000,2019-11-01 04:13:24:000,93.26124239711935,93.15318693415638,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10805546296296598,"LINESTRING (-85.2837401 35.0194343, -85.28081589999999 35.0183508, -85.2796881 35.0179309, -85.2771556 35.0170075, -85.2766625 35.0168316, -85.276169 35.0166531, -85.2755971 35.0164541, -85.2747906 35.01617, -85.27415480000001 35.0159535, -85.27382969999999 35.0158341, -85.2737092 35.0157741, -85.27359389999999 35.0156929)"
83,1892.1928648959681,19515373,35.01785659790039,-85.27981567382812,35.00218963623047,-85.28800964355469,1572599605000.0,1572599866000.0,2019-11-01 04:13:25:000,2019-11-01 04:17:46:000,93.14907829218107,92.39181116255143,261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7572671296296392,"LINESTRING (-85.2796881 35.0179309, -85.2801199 35.0171284, -85.2807861 35.0158593, -85.2809336 35.015618, -85.2810796 35.0153502, -85.28140380000001 35.0147362, -85.28159669999999 35.0143709, -85.281757 35.0140731, -85.2819947 35.0136316, -85.2821127 35.0134124, -85.2823053 35.0130547, -85.28240049999999 35.012878, -85.2825004 35.0126923, -85.2826912 35.012338, -85.2828056 35.0121255, -85.2830436 35.0116835, -85.2832126 35.0113696, -85.2835879 35.0106599, -85.2837938 35.0102724, -85.2840831 35.0097249, -85.2845248 35.0088806, -85.2849379 35.0081014, -85.284959 35.0080227, -85.2849848 35.0079403, -85.2855727 35.0067972, -85.28582280000001 35.0063392, -85.28627590000001 35.0055012, -85.2866635 35.0047767, -85.2866829 35.0046533, -85.2866841 35.004523, -85.28732979999999 35.0033382, -85.28745600000001 35.003074, -85.2879624 35.0021621, -85.2887255 35.0007347, -85.2895674 34.9991808, -85.29020389999999 34.9979697, -85.29025660000001 34.9979613)"
85,101.48984075982048,19498564,35.002140045166016,-85.28800201416016,35.001766204833984,-85.2869873046875,1572599867000.0,1572599889000.0,2019-11-01 04:17:47:000,2019-11-01 04:18:09:000,92.38421544238683,92.34348844650205,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04072699588478201,"LINESTRING (-85.297696 35.0019533, -85.2961401 35.0021593, -85.2948962 35.0023331, -85.2947657 35.0023535, -85.29364700000001 35.0024833, -85.29241380000001 35.0026423, -85.2912274 35.0028125, -85.2906163 35.0028996, -85.29016350000001 35.0029642, -85.289068 35.0025716, -85.2879624 35.0021621, -85.28686639999999 35.0017538, -85.28576990000001 35.0013462, -85.28463739999999 35.0009183)"
87,161.24094990012466,129900068,35.00174331665039,-85.28697204589844,35.00040690104167,-85.28766632080078,1572599890000.0,1572599919000.0,2019-11-01 04:18:10:000,2019-11-01 04:18:39:000,92.33680654320987,92.28220336419753,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.054603179012346466,"LINESTRING (-85.2855363 35.0042207, -85.2862401 35.002937, -85.28686639999999 35.0017538, -85.287626 35.0003347, -85.28846129999999 34.9987931, -85.28913009999999 34.9975702, -85.2896286 34.9966238)"
89,317.64373495882694,136758343,35.000405629475914,-85.28766632080078,35.00150680541992,-85.29087829589844,1572599920000.0,1572599963000.0,2019-11-01 04:18:40:000,2019-11-01 04:19:23:000,92.28093422839508,92.06808350823046,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2128507201646244,"LINESTRING (-85.29097230000001 35.0015559, -85.28984389999999 35.001138, -85.2887255 35.0007347, -85.287626 35.0003347, -85.2865273 34.9999259, -85.2854449 34.9995383)"
91,99.95091955019173,19499250,35.001522064208984,-85.29098510742188,35.001354217529304,-85.29206085205078,1572599964000.0,1572599985000.0,2019-11-01 04:19:24:000,2019-11-01 04:19:45:000,92.06437718106994,92.10135435185184,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.03697717078189555,"LINESTRING (-85.298292 35.000885, -85.29795540000001 35.0007749, -85.29768249999999 35.0007338, -85.2974219 35.0007171, -85.2971043 35.000746, -85.29595860000001 35.0008972, -85.29463370000001 35.0010694, -85.2933891 35.0012271, -85.29216 35.001389, -85.29097230000001 35.0015559)"
93,1537.186152557301,51822286,35.00133514404297,-85.2921142578125,34.98775863647461,-85.28874969482422,1572599986000.0,1572600127000.0,2019-11-01 04:19:46:000,2019-11-01 04:22:07:000,92.09509130658437,91.5998074691358,141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.495283837448568,"LINESTRING (-85.2931251 35.0167027, -85.2930401 35.0163291, -85.293038 35.0161729, -85.2930546 35.0160523, -85.2930774 35.0159369, -85.2931251 35.0157789, -85.2935111 35.0150882, -85.29427800000001 35.0136932, -85.2943803 35.0134656, -85.2944292 35.0133054, -85.29444030000001 35.0131671, -85.2944492 35.0129686, -85.2943308 35.0123533, -85.2939095 35.0101945, -85.29363549999999 35.0088171, -85.2933871 35.0075977, -85.293069 35.0059711, -85.2929108 35.0051534, -85.29266389999999 35.0039014, -85.29241380000001 35.0026423, -85.29216 35.001389, -85.2919114 35.000142, -85.2916697 34.9989112, -85.29142450000001 34.9976587, -85.29117770000001 34.9964143, -85.29092919999999 34.9951699, -85.29084229999999 34.9947444, -85.2904806 34.9928841, -85.2904281 34.9926282, -85.290407 34.9925134, -85.2903093 34.9919804, -85.29023189999999 34.9915797, -85.2900777 34.9908009, -85.2898576 34.9897328, -85.289795 34.9895897, -85.289711 34.9894219, -85.28855350000001 34.9876436)"
95,325.5451599135127,19505835,34.987716674804695,-85.28872680664062,34.98482131958008,-85.28814697265625,1572600128000.0,1572600707000.0,2019-11-01 04:22:08:000,2019-11-01 04:31:47:000,91.6014000617284,90.74380546296301,579,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8575945987653881,"LINESTRING (-85.291729 34.9904678, -85.2916791 34.9903358, -85.2916333 34.9902733, -85.29148619999999 34.990184, -85.2913598 34.990101, -85.290373 34.9893664, -85.2899725 34.9890513, -85.2896543 34.9887089, -85.2895118 34.9885208, -85.28933290000001 34.988286, -85.28889909999999 34.9876531, -85.288371 34.9868171, -85.2882501 34.9865318, -85.2881695 34.9863081, -85.28812139999999 34.9861494, -85.28808220000001 34.9859476, -85.2880213 34.9854329, -85.2880253 34.9850326, -85.2880253 34.9847975)"
97,75.59068488318991,9520016,34.98474502563477,-85.28816223144531,34.984066009521484,-85.28809356689453,1572600708000.0,1572600738000.0,2019-11-01 04:31:48:000,2019-11-01 04:32:18:000,90.74133018518522,90.68541125514405,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0559189300411731,"LINESTRING (-85.2880253 34.9847975, -85.28804359999999 34.9846499, -85.28826599999999 34.9840976, -85.288742 34.982779)"
99,44.56103291330695,9518396,34.98412322998047,-85.28683471679688,34.98451995849609,-85.28675842285156,1572600785000.0,1572600793000.0,2019-11-01 04:33:05:000,2019-11-01 04:33:13:000,90.56180426954737,90.47735108024695,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08445318930041879,"LINESTRING (-85.2869008 34.9847047, -85.2866756 34.9841709, -85.2864508 34.9835818, -85.2863699 34.9834633)"
101,360.9442639618555,163358170,34.984603881835945,-85.28679656982422,34.987564086914055,-85.28843688964844,1572600794000.0,1572600822000.0,2019-11-01 04:33:14:000,2019-11-01 04:33:42:000,90.46503260288068,90.32727462962966,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.13775797325102698,"LINESTRING (-85.28855350000001 34.9876436, -85.2880475 34.9868602, -85.2877311 34.9863813, -85.2873429 34.9857685, -85.2872443 34.985581, -85.28704980000001 34.9850917, -85.2869008 34.9847047)"
103,1419.0234195988946,51822286,34.98767852783203,-85.28850555419922,35.000171661376946,-85.29183959960938,1572600823000.0,1572600941000.0,2019-11-01 04:33:43:000,2019-11-01 04:35:41:000,90.32102209876543,90.02288736625519,118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2981347325102348,"LINESTRING (-85.2931251 35.0167027, -85.2930401 35.0163291, -85.293038 35.0161729, -85.2930546 35.0160523, -85.2930774 35.0159369, -85.2931251 35.0157789, -85.2935111 35.0150882, -85.29427800000001 35.0136932, -85.2943803 35.0134656, -85.2944292 35.0133054, -85.29444030000001 35.0131671, -85.2944492 35.0129686, -85.2943308 35.0123533, -85.2939095 35.0101945, -85.29363549999999 35.0088171, -85.2933871 35.0075977, -85.293069 35.0059711, -85.2929108 35.0051534, -85.29266389999999 35.0039014, -85.29241380000001 35.0026423, -85.29216 35.001389, -85.2919114 35.000142, -85.2916697 34.9989112, -85.29142450000001 34.9976587, -85.29117770000001 34.9964143, -85.29092919999999 34.9951699, -85.29084229999999 34.9947444, -85.2904806 34.9928841, -85.2904281 34.9926282, -85.290407 34.9925134, -85.2903093 34.9919804, -85.29023189999999 34.9915797, -85.2900777 34.9908009, -85.2898576 34.9897328, -85.289795 34.9895897, -85.289711 34.9894219, -85.28855350000001 34.9876436)"
105,144.1847466737679,129900062,35.000198364257805,-85.29181671142578,35.00041961669922,-85.2902603149414,1572600942000.0,1572600979000.0,2019-11-01 04:35:42:000,2019-11-01 04:36:19:000,90.01881026748974,89.88945500000004,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12935526748970005,"LINESTRING (-85.2940127 34.9998531, -85.29313139999999 34.9999759, -85.2919114 35.000142, -85.29072050000001 35.0003116, -85.29022639999999 35.0003738)"
107,74.06890767578037,173860917,35.00046920776367,-85.29020690917969,35.00106811523437,-85.28984832763672,1572600980000.0,1572600996000.0,2019-11-01 04:36:20:000,2019-11-01 04:36:36:000,89.88360993827162,89.89700023662554,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0133902983539258,"LINESTRING (-85.2859667 35.0083901, -85.28640470000001 35.0075452, -85.2868489 35.006721, -85.2872982 35.0058739, -85.28774199999999 35.0050438, -85.28844119999999 35.0037448, -85.289068 35.0025716, -85.28984389999999 35.001138, -85.29022639999999 35.0003738)"
109,93.9077238938262,136758343,35.00106811523437,-85.28984832763672,35.00076675415039,-85.28888702392578,1572600997000.0,1572601033000.0,2019-11-01 04:36:37:000,2019-11-01 04:37:13:000,89.89586859053502,89.80481689300413,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0910516975308866,"LINESTRING (-85.29097230000001 35.0015559, -85.28984389999999 35.001138, -85.2887255 35.0007347, -85.287626 35.0003347, -85.2865273 34.9999259, -85.2854449 34.9995383)"
111,0.0,19515373,35.00076675415039,-85.28888702392578,35.00076675415039,-85.28888702392578,1572601034000.0,1572601038000.0,2019-11-01 04:37:14:000,2019-11-01 04:37:18:000,89.80364823045271,89.79866158436216,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004986646090543445,"LINESTRING (-85.2796881 35.0179309, -85.2801199 35.0171284, -85.2807861 35.0158593, -85.2809336 35.015618, -85.2810796 35.0153502, -85.28140380000001 35.0147362, -85.28159669999999 35.0143709, -85.281757 35.0140731, -85.2819947 35.0136316, -85.2821127 35.0134124, -85.2823053 35.0130547, -85.28240049999999 35.012878, -85.2825004 35.0126923, -85.2826912 35.012338, -85.2828056 35.0121255, -85.2830436 35.0116835, -85.2832126 35.0113696, -85.2835879 35.0106599, -85.2837938 35.0102724, -85.2840831 35.0097249, -85.2845248 35.0088806, -85.2849379 35.0081014, -85.284959 35.0080227, -85.2849848 35.0079403, -85.2855727 35.0067972, -85.28582280000001 35.0063392, -85.28627590000001 35.0055012, -85.2866635 35.0047767, -85.2866829 35.0046533, -85.2866841 35.004523, -85.28732979999999 35.0033382, -85.28745600000001 35.003074, -85.2879624 35.0021621, -85.2887255 35.0007347, -85.2895674 34.9991808, -85.29020389999999 34.9979697, -85.29025660000001 34.9979613)"
113,119.15663168689764,136758343,35.00076675415039,-85.28888702392578,35.000354766845696,-85.28768157958984,1572601039000.0,1572601065000.0,2019-11-01 04:37:19:000,2019-11-01 04:37:45:000,89.79731841563789,89.68756973251031,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10974868312757736,"LINESTRING (-85.29097230000001 35.0015559, -85.28984389999999 35.001138, -85.2887255 35.0007347, -85.287626 35.0003347, -85.2865273 34.9999259, -85.2854449 34.9995383)"
115,156.36584837991504,129900068,35.00037002563477,-85.28762817382812,35.001644134521484,-85.28689575195312,1572601066000.0,1572601088000.0,2019-11-01 04:37:46:000,2019-11-01 04:38:08:000,89.68197606995886,89.647622026749,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.034354043209859235,"LINESTRING (-85.2855363 35.0042207, -85.2862401 35.002937, -85.28686639999999 35.0017538, -85.287626 35.0003347, -85.28846129999999 34.9987931, -85.28913009999999 34.9975702, -85.2896286 34.9966238)"
117,104.47579198420613,19498564,35.001670837402344,-85.28689575195312,35.002151489257805,-85.28787994384766,1572601089000.0,1572601109000.0,2019-11-01 04:38:09:000,2019-11-01 04:38:29:000,89.64122008230456,89.60742403292184,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03379604938271541,"LINESTRING (-85.297696 35.0019533, -85.2961401 35.0021593, -85.2948962 35.0023331, -85.2947657 35.0023535, -85.29364700000001 35.0024833, -85.29241380000001 35.0026423, -85.2912274 35.0028125, -85.2906163 35.0028996, -85.29016350000001 35.0029642, -85.289068 35.0025716, -85.2879624 35.0021621, -85.28686639999999 35.0017538, -85.28576990000001 35.0013462, -85.28463739999999 35.0009183)"
119,1291.134508068452,19515373,35.00215530395508,-85.28788757324219,35.012874603271484,-85.28237915039062,1572601110000.0,1572601292000.0,2019-11-01 04:38:30:000,2019-11-01 04:41:32:000,89.60187708847741,89.04893387860079,182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5529432098766165,"LINESTRING (-85.2796881 35.0179309, -85.2801199 35.0171284, -85.2807861 35.0158593, -85.2809336 35.015618, -85.2810796 35.0153502, -85.28140380000001 35.0147362, -85.28159669999999 35.0143709, -85.281757 35.0140731, -85.2819947 35.0136316, -85.2821127 35.0134124, -85.2823053 35.0130547, -85.28240049999999 35.012878, -85.2825004 35.0126923, -85.2826912 35.012338, -85.2828056 35.0121255, -85.2830436 35.0116835, -85.2832126 35.0113696, -85.2835879 35.0106599, -85.2837938 35.0102724, -85.2840831 35.0097249, -85.2845248 35.0088806, -85.2849379 35.0081014, -85.284959 35.0080227, -85.2849848 35.0079403, -85.2855727 35.0067972, -85.28582280000001 35.0063392, -85.28627590000001 35.0055012, -85.2866635 35.0047767, -85.2866829 35.0046533, -85.2866841 35.004523, -85.28732979999999 35.0033382, -85.28745600000001 35.003074, -85.2879624 35.0021621, -85.2887255 35.0007347, -85.2895674 34.9991808, -85.29020389999999 34.9979697, -85.29025660000001 34.9979613)"
121,0.2116028027384504,19507147,35.012876510620124,-85.28237915039062,35.01287841796875,-85.28237915039062,1572601293000.0,1572601296000.0,2019-11-01 04:41:33:000,2019-11-01 04:41:36:000,89.04778108024695,89.04244013374488,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.005340946502073507,"LINESTRING (-85.2823053 35.0130547, -85.28196269999999 35.012939, -85.28190189999999 35.0128982, -85.2818669 35.0128514, -85.2818687 35.0128039, -85.2819148 35.0127013)"
123,0.0,19515373,35.01287841796875,-85.28237915039062,35.01287841796875,-85.28237915039062,1572601297000.0,1572601305000.0,2019-11-01 04:41:37:000,2019-11-01 04:41:45:000,89.04128733539095,89.02838553497944,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.012901800411512454,"LINESTRING (-85.2796881 35.0179309, -85.2801199 35.0171284, -85.2807861 35.0158593, -85.2809336 35.015618, -85.2810796 35.0153502, -85.28140380000001 35.0147362, -85.28159669999999 35.0143709, -85.281757 35.0140731, -85.2819947 35.0136316, -85.2821127 35.0134124, -85.2823053 35.0130547, -85.28240049999999 35.012878, -85.2825004 35.0126923, -85.2826912 35.012338, -85.2828056 35.0121255, -85.2830436 35.0116835, -85.2832126 35.0113696, -85.2835879 35.0106599, -85.2837938 35.0102724, -85.2840831 35.0097249, -85.2845248 35.0088806, -85.2849379 35.0081014, -85.284959 35.0080227, -85.2849848 35.0079403, -85.2855727 35.0067972, -85.28582280000001 35.0063392, -85.28627590000001 35.0055012, -85.2866635 35.0047767, -85.2866829 35.0046533, -85.2866841 35.004523, -85.28732979999999 35.0033382, -85.28745600000001 35.003074, -85.2879624 35.0021621, -85.2887255 35.0007347, -85.2895674 34.9991808, -85.29020389999999 34.9979697, -85.29025660000001 34.9979613)"
125,0.0,19507147,35.01287841796875,-85.28237915039062,35.01287841796875,-85.28237915039062,1572601306000.0,1572601350000.0,2019-11-01 04:41:46:000,2019-11-01 04:42:30:000,89.02578359053501,88.95334209876545,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07244149176956682,"LINESTRING (-85.2823053 35.0130547, -85.28196269999999 35.012939, -85.28190189999999 35.0128982, -85.2818669 35.0128514, -85.2818687 35.0128039, -85.2819148 35.0127013)"
127,596.8436284519341,19515373,35.01287841796875,-85.28237915039062,35.01780319213867,-85.27974700927734,1572601351000.0,1572601433000.0,2019-11-01 04:42:31:000,2019-11-01 04:43:53:000,88.95252244855969,88.75511847736628,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1974039711934097,"LINESTRING (-85.2796881 35.0179309, -85.2801199 35.0171284, -85.2807861 35.0158593, -85.2809336 35.015618, -85.2810796 35.0153502, -85.28140380000001 35.0147362, -85.28159669999999 35.0143709, -85.281757 35.0140731, -85.2819947 35.0136316, -85.2821127 35.0134124, -85.2823053 35.0130547, -85.28240049999999 35.012878, -85.2825004 35.0126923, -85.2826912 35.012338, -85.2828056 35.0121255, -85.2830436 35.0116835, -85.2832126 35.0113696, -85.2835879 35.0106599, -85.2837938 35.0102724, -85.2840831 35.0097249, -85.2845248 35.0088806, -85.2849379 35.0081014, -85.284959 35.0080227, -85.2849848 35.0079403, -85.2855727 35.0067972, -85.28582280000001 35.0063392, -85.28627590000001 35.0055012, -85.2866635 35.0047767, -85.2866829 35.0046533, -85.2866841 35.004523, -85.28732979999999 35.0033382, -85.28745600000001 35.003074, -85.2879624 35.0021621, -85.2887255 35.0007347, -85.2895674 34.9991808, -85.29020389999999 34.9979697, -85.29025660000001 34.9979613)"
129,397.33564253331815,139746604,35.01780319213867,-85.27974700927734,35.019458770751946,-85.28360748291016,1572601434000.0,1572601497000.0,2019-11-01 04:43:54:000,2019-11-01 04:44:57:000,88.75377002057617,88.44864645061732,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3051235699588517,"LINESTRING (-85.2837401 35.0194343, -85.28081589999999 35.0183508, -85.2796881 35.0179309, -85.2771556 35.0170075, -85.2766625 35.0168316, -85.276169 35.0166531, -85.2755971 35.0164541, -85.2747906 35.01617, -85.27415480000001 35.0159535, -85.27382969999999 35.0158341, -85.2737092 35.0157741, -85.27359389999999 35.0156929)"
131,0.0,215429502,35.01950836181641,-85.28373718261719,35.01950836181641,-85.28373718261719,1572601498000.0,1572601498000.0,2019-11-01 04:44:58:000,2019-11-01 04:44:58:000,88.44276889917698,88.44276889917698,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,"LINESTRING (-85.2800979 35.0260897, -85.2801564 35.0260248, -85.2806037 35.0251848, -85.2810908 35.0242908, -85.2811753 35.0241425, -85.2815691 35.0234161, -85.2821903 35.022303, -85.2826519 35.0214483, -85.283198 35.0204117, -85.2837401 35.0194343)"
133,262.5925646268552,139746608,35.019554138183594,-85.28387451171875,35.02048110961914,-85.2865219116211,1572601499000.0,1572601521000.0,2019-11-01 04:44:59:000,2019-11-01 04:45:21:000,88.43989846707822,88.36074582304528,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07915264403294486,"LINESTRING (-85.2867194 35.0204913, -85.28621440000001 35.0203239, -85.2854232 35.0200255, -85.28532869999999 35.0199924, -85.284577 35.0197293, -85.2837401 35.0194343)"
135,999.0170014554967,51065734,35.020523071289055,-85.28663635253906,35.024139404296875,-85.29666137695312,1572601522000.0,1572601624000.0,2019-11-01 04:45:22:000,2019-11-01 04:47:04:000,88.35029807613171,87.98651738683132,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3637806893003841,"LINESTRING (-85.2967092 35.024092, -85.29480239999999 35.0233934, -85.293657 35.022974, -85.292449 35.0225159, -85.2917582 35.0222539, -85.2907287 35.0218831, -85.2897135 35.0215259, -85.28871030000001 35.0211786, -85.2882662 35.0210183, -85.2881479 35.0209756, -85.2873757 35.020708, -85.28721849999999 35.0206536, -85.2867194 35.0204913)"
137,52.21071789588614,111039504,35.024181365966804,-85.29676818847656,35.02437973022461,-85.29728698730469,1572601625000.0,1572601631000.0,2019-11-01 04:47:05:000,2019-11-01 04:47:11:000,87.99577034979427,88.02231847736626,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026548127571984992,"LINESTRING (-85.2979709 35.0244837, -85.297589 35.0243819, -85.2975095 35.0243557, -85.2967092 35.024092)"
139,62.38222836684813,37965334,35.024398803710945,-85.29734802246094,35.02463912963867,-85.29796600341797,1572601632000.0,1572601647000.0,2019-11-01 04:47:12:000,2019-11-01 04:47:27:000,88.02292778806587,87.93486025720169,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08806753086417984,"LINESTRING (-85.2967092 35.024092, -85.2978038 35.0245693, -85.29790269999999 35.0245921, -85.2980932 35.0246279)"
141,221.37647968099944,19509304,35.02469253540039,-85.29802703857422,35.02637481689453,-85.29933166503906,1572601648000.0,1572601671000.0,2019-11-01 04:47:28:000,2019-11-01 04:47:51:000,87.9204013683128,87.89798288065846,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02241848765433474,"LINESTRING (-85.299339 35.0262993, -85.2986602 35.0253381, -85.29849539999999 35.0251042, -85.2980932 35.0246279)"
143,1138.7999952392183,51067013,35.02642822265625,-85.29934692382812,35.03580093383789,-85.29425811767578,1572601672000.0,1572601877000.0,2019-11-01 04:47:52:000,2019-11-01 04:51:17:000,87.89271539094652,87.1326763374486,205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7600390534979198,"LINESTRING (-85.2993429 35.0264316, -85.2982215 35.0284969, -85.29727130000001 35.0302243, -85.2967999 35.0310419, -85.2963386 35.0319575, -85.2960908 35.0323749, -85.2955518 35.0334354, -85.2953005 35.0339772, -85.2943872 35.0356956)"
145,69.18343747689812,78438863,35.035888671875,-85.2942123413086,35.03647232055664,-85.2939453125,1572601878000.0,1572601885000.0,2019-11-01 04:51:18:000,2019-11-01 04:51:25:000,87.12696769547328,87.09193006172843,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.035037633744849465,"LINESTRING (-85.2943872 35.0356956, -85.29384949999999 35.0367017)"
147,136.6044416829023,78438810,35.036556243896484,-85.29389953613281,35.03767776489258,-85.29328155517578,1572601886000.0,1572601914000.0,2019-11-01 04:51:26:000,2019-11-01 04:51:54:000,87.10084327160497,86.99154223251031,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10930103909466027,"LINESTRING (-85.29384949999999 35.0367017, -85.29356799999999 35.0372437, -85.29326519999999 35.0377325)"
149,110.52442431226123,139744476,35.03774261474609,-85.2932357788086,35.03865432739258,-85.2927474975586,1572601915000.0,1572601929000.0,2019-11-01 04:51:55:000,2019-11-01 04:52:09:000,86.98110445473255,86.90856054526752,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07254390946502554,"LINESTRING (-85.29326519999999 35.0377325, -85.2930743 35.0380282, -85.29272539999999 35.0386467, -85.29210449999999 35.0397766, -85.2916354 35.0406412, -85.2916165 35.0406754, -85.29141060000001 35.0410639, -85.2909473 35.0419369)"
151,614.9509377555688,393463459,35.038684844970696,-85.29276275634766,35.04098129272461,-85.29889678955078,1572601930000.0,1572601986000.0,2019-11-01 04:52:10:000,2019-11-01 04:53:06:000,86.89980490740744,86.78121494855971,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.11858995884773547,"LINESTRING (-85.29886 35.0409488, -85.29742950000001 35.0404239, -85.2970151 35.0402737, -85.2968077 35.0402045, -85.2954855 35.0397098, -85.29439379999999 35.0392986, -85.2941251 35.0391765, -85.29272539999999 35.0386467, -85.29117290000001 35.0380831)"
