Sample,OSM_Feature,Distance,Initial_recorded_Latitude,Initial_recorded_Longitude,Final_recorded_Latitude,Final_recorded_Longitude,TimeStamp_Begin,TimeStamp_End,TimeStart,TimeFinish,Energy_at_Begining,Energy_at_Final,TimeNeeded_in_Seconds,Primary,Primary_link,Secondary,Secondary_link,Tertiary,Tertiary_link,Trunk,Motorway,Motorway_link,Service,Residential,Track,Unknown,Unclassified,Energy_Consumed
1275,51067095,425.0322641485566,35.04705810546875,-85.30952453613281,35.050888061523445,-85.30956268310547,1572625850000.0,1572625964000.0,2019-11-01 11:30:50:000,2019-11-01 11:32:44:000,25.46348859053511,25.25238006172852,114,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.2111085288065908
1276,19494480,0.0,35.050888061523445,-85.30956268310547,35.050888061523445,-85.30956268310547,1572625964000.0,1572625965000.0,2019-11-01 11:32:44:000,2019-11-01 11:32:45:000,25.25238006172852,25.251814218107125,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0005658436213948902
1277,19494480,78.91683609137769,35.050888061523445,-85.30956268310547,35.05099868774414,-85.31041717529297,1572625965000.0,1572626069000.0,2019-11-01 11:32:45:000,2019-11-01 11:34:29:000,25.251814218107125,25.14512636831288,104,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.10668784979424473
1278,51067082,4.308182852192978,35.05099868774414,-85.31041717529297,35.051008224487305,-85.31046295166016,1572626069000.0,1572626080000.0,2019-11-01 11:34:29:000,2019-11-01 11:34:40:000,25.14512636831288,25.12161503086433,11,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.02351133744855005
1283,51067082,7.484282633025676,35.051008224487305,-85.31046295166016,35.05103302001953,-85.31053924560547,1572626080000.0,1572626082000.0,2019-11-01 11:34:40:000,2019-11-01 11:34:42:000,25.12161503086433,25.106983858024826,2,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.014631172839504103
1284,19494480,3.7682025733208455,35.05103302001953,-85.31053924560547,35.051055908203125,-85.3105697631836,1572626082000.0,1572626083000.0,2019-11-01 11:34:42:000,2019-11-01 11:34:43:000,25.106983858024826,25.092312098765568,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.014671759259258009
1285,19494480,4.343705249079774,35.051055908203125,-85.3105697631836,35.05109024047852,-85.31059265136719,1572626083000.0,1572626084000.0,2019-11-01 11:34:43:000,2019-11-01 11:34:44:000,25.092312098765568,25.07877197530878,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.013540123456788676
1286,51067082,7.228131711686693,35.05109024047852,-85.31059265136719,35.05115509033203,-85.31058502197266,1572626084000.0,1572626085000.0,2019-11-01 11:34:44:000,2019-11-01 11:34:45:000,25.07877197530878,25.06964234567915,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.009129629629629932
1287,51067082,108.40539389454322,35.05115509033203,-85.31058502197266,35.05213165283203,-85.31056213378906,1572626085000.0,1572626110000.0,2019-11-01 11:34:45:000,2019-11-01 11:35:10:000,25.06964234567915,25.070539886831412,25,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.0008975411522627041
1288,183526669,3.6244029366187895,35.05213165283203,-85.31056213378906,35.05215835571289,-85.31053924560547,1572626110000.0,1572626111000.0,2019-11-01 11:35:10:000,2019-11-01 11:35:11:000,25.070539886831412,25.068251368312893,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0022885185185188557
1289,183526669,78.79551688067869,35.05215835571289,-85.31053924560547,35.052249908447266,-85.30973815917969,1572626111000.0,1572626146000.0,2019-11-01 11:35:11:000,2019-11-01 11:35:46:000,25.068251368312893,25.00438144032937,35,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.06386992798352152
1290,51067095,1.0958465599119436,35.052249908447266,-85.30973815917969,35.05224227905273,-85.30973052978516,1572626146000.0,1572626147000.0,2019-11-01 11:35:46:000,2019-11-01 11:35:47:000,25.00438144032937,24.99959100823061,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.004790432098761954
1291,51067095,120.13988487883871,35.05224227905273,-85.30973052978516,35.05118942260742,-85.30970001220703,1572626147000.0,1572626162000.0,2019-11-01 11:35:47:000,2019-11-01 11:36:02:000,24.99959100823061,24.91501579218122,15,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.08457521604939089
1292,19494480,9.414075940199226,35.05118942260742,-85.30970001220703,35.05110549926758,-85.30968475341797,1572626162000.0,1572626163000.0,2019-11-01 11:36:02:000,2019-11-01 11:36:03:000,24.91501579218122,24.923540236625662,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,-0.008524444444443445
1293,19494480,8.492736295050014,35.05110549926758,-85.30968475341797,35.051029205322266,-85.30967712402344,1572626163000.0,1572626164000.0,2019-11-01 11:36:03:000,2019-11-01 11:36:04:000,24.923540236625662,24.92974171810714,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,-0.006201481481479476
1294,51067095,7.617748849498457,35.051029205322266,-85.30967712402344,35.050960540771484,-85.30967712402344,1572626164000.0,1572626165000.0,2019-11-01 11:36:04:000,2019-11-01 11:36:05:000,24.92974171810714,24.9357409773664,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,-0.005999259259258594
1295,51067095,34.20706392912703,35.050960540771484,-85.30967712402344,35.05074691772461,-85.30970001220703,1572626165000.0,1572626177000.0,2019-11-01 11:36:05:000,2019-11-01 11:36:17:000,24.9357409773664,24.938900236625656,12,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.0031592592592559754
1296,51067095,2.116041256659402,35.05074691772461,-85.30970001220703,35.05072784423828,-85.30970001220703,1572626177000.0,1572626260000.0,2019-11-01 11:36:17:000,2019-11-01 11:37:40:000,24.938900236625656,24.84348887860097,83,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0954113580246876
1303,51067095,397.381015523241,35.05072784423828,-85.30970001220703,35.04717254638672,-85.30944061279297,1572626260000.0,1572626439000.0,2019-11-01 11:37:40:000,2019-11-01 11:40:39:000,24.84348887860097,24.48702431069973,179,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3564645679012379
1304,196862691,7.7439071936279715,35.04717254638672,-85.30944061279297,35.047103881835945,-85.30945587158203,1572626439000.0,1572626440000.0,2019-11-01 11:40:39:000,2019-11-01 11:40:40:000,24.48702431069973,24.478670699588623,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.008353611111107995
1305,196862691,124.15808341257004,35.047103881835945,-85.30945587158203,35.04598617553711,-85.30952453613281,1572626440000.0,1572626469000.0,2019-11-01 11:40:40:000,2019-11-01 11:41:09:000,24.478670699588623,24.48279168724294,29,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.004120987654317787
1306,196862691,0.0,35.04598617553711,-85.30952453613281,35.04598617553711,-85.30952453613281,1572626469000.0,1572626486000.0,2019-11-01 11:41:09:000,2019-11-01 11:41:26:000,24.48279168724294,24.466217613168865,17,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.016574074074075185
1309,196862691,21.925069965219873,35.04598617553711,-85.30952453613281,35.04583740234375,-85.30946350097656,1572626486000.0,1572626506000.0,2019-11-01 11:41:26:000,2019-11-01 11:41:46:000,24.466217613168865,24.393610545267624,20,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0726070679012416
1310,111563738,6.3861681986476775,35.04583740234375,-85.30946350097656,35.04578018188477,-85.3094711303711,1572626506000.0,1572626507000.0,2019-11-01 11:41:46:000,2019-11-01 11:41:47:000,24.393610545267624,24.39059377572029,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.003016769547333098
1311,111563738,206.5133426352227,35.04578018188477,-85.3094711303711,35.043930053710945,-85.30934143066406,1572626507000.0,1572626596000.0,2019-11-01 11:41:47:000,2019-11-01 11:43:16:000,24.39059377572029,24.254995812757343,89,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.13559796296294735
1312,19498489,4.855577106031838,35.043930053710945,-85.30934143066406,35.043899536132805,-85.3093032836914,1572626596000.0,1572626597000.0,2019-11-01 11:43:16:000,2019-11-01 11:43:17:000,24.254995812757343,24.251360349794368,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0036354629629755664
1313,19498489,47.71051433546413,35.043899536132805,-85.3093032836914,35.043651580810554,-85.30887603759766,1572626597000.0,1572626610000.0,2019-11-01 11:43:17:000,2019-11-01 11:43:30:000,24.251360349794368,24.195259516461054,13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.05610083333331417
1314,19509123,6.264930507575,35.043651580810554,-85.30887603759766,35.043651580810554,-85.30880737304688,1572626610000.0,1572626611000.0,2019-11-01 11:43:30:000,2019-11-01 11:43:31:000,24.195259516461054,24.189266882716197,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.005992633744856589
1315,19509123,6.264930507575,35.043651580810554,-85.30880737304688,35.043651580810554,-85.3087387084961,1572626611000.0,1572626612000.0,2019-11-01 11:43:31:000,2019-11-01 11:43:32:000,24.189266882716197,24.1827351954734,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.006531687242798512
1316,19498489,15.78082991947078,35.043651580810554,-85.3087387084961,35.04361724853516,-85.3085708618164,1572626612000.0,1572626615000.0,2019-11-01 11:43:32:000,2019-11-01 11:43:35:000,24.1827351954734,24.181059876543358,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0016753189300402482
1321,19498489,342.09637526201686,35.04361724853516,-85.3085708618164,35.042354583740234,-85.3051528930664,1572626615000.0,1572626684000.0,2019-11-01 11:43:35:000,2019-11-01 11:44:44:000,24.181059876543358,23.978888600823225,69,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.20217127572013285
1322,143274302,13.050326796210056,35.042354583740234,-85.3051528930664,35.04230499267578,-85.30502319335938,1572626684000.0,1572626685000.0,2019-11-01 11:44:44:000,2019-11-01 11:44:45:000,23.978888600823225,23.970813950617465,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.008074650205760037
1323,143274302,573.7106536069864,35.04230499267578,-85.30502319335938,35.04003143310547,-85.29937744140625,1572626685000.0,1572626743000.0,2019-11-01 11:44:45:000,2019-11-01 11:45:43:000,23.970813950617465,23.92132514403314,58,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.04948880658432486
1324,143274302,0.0,35.04003143310547,-85.29937744140625,35.04003143310547,-85.29937744140625,1572626743000.0,1572626749000.0,2019-11-01 11:45:43:000,2019-11-01 11:45:49:000,23.92132514403314,23.91426570987675,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0070594341563889875
1327,143274302,607.6109726332137,35.04003143310547,-85.29937744140625,35.037696838378906,-85.29336547851562,1572626749000.0,1572626822000.0,2019-11-01 11:45:49:000,2019-11-01 11:47:02:000,23.91426570987675,23.53197583333353,73,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.3822898765432221
1328,78438810,0.0,35.037696838378906,-85.29336547851562,35.037696838378906,-85.29336547851562,1572626822000.0,1572626823000.0,2019-11-01 11:47:02:000,2019-11-01 11:47:03:000,23.53197583333353,23.53142652263395,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0005493106995793084
1329,78438810,135.14940962910964,35.037696838378906,-85.29336547851562,35.036582946777344,-85.29396057128906,1572626823000.0,1572626849000.0,2019-11-01 11:47:03:000,2019-11-01 11:47:29:000,23.53142652263395,23.27566584362162,26,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.25576067901232946
1330,78438863,15.693974775639234,35.036582946777344,-85.29396057128906,35.036453247070305,-85.29402923583984,1572626849000.0,1572626850000.0,2019-11-01 11:47:29:000,2019-11-01 11:47:30:000,23.27566584362162,23.270272757201877,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.00539308641974401
1331,78438863,63.72944013646396,35.036453247070305,-85.29402923583984,35.03593063354492,-85.29431915283203,1572626850000.0,1572626854000.0,2019-11-01 11:47:30:000,2019-11-01 11:47:34:000,23.270272757201877,23.280316615226567,4,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.010043858024690877
1332,51067013,15.984674193714135,35.03593063354492,-85.29431915283203,35.03580093383789,-85.29439544677734,1572626854000.0,1572626855000.0,2019-11-01 11:47:34:000,2019-11-01 11:47:35:000,23.280316615226567,23.27325532921833,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.007061286008237744
1333,51067013,1134.3261262716385,35.03580093383789,-85.29439544677734,35.02642822265625,-85.29935455322266,1572626855000.0,1572626983000.0,2019-11-01 11:47:35:000,2019-11-01 11:49:43:000,23.27325532921833,23.119045977366447,128,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.15420935185188256
1334,19509304,9.129493011718036,35.02642822265625,-85.29935455322266,35.02634811401367,-85.29937744140625,1572626983000.0,1572626984000.0,2019-11-01 11:49:43:000,2019-11-01 11:49:44:000,23.119045977366447,23.104852890946713,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.01419308641973416
1335,19509304,241.9918810868274,35.02634811401367,-85.29937744140625,35.02452850341797,-85.29792785644531,1572626984000.0,1572627048000.0,2019-11-01 11:49:44:000,2019-11-01 11:50:48:000,23.104852890946713,22.931059156378808,64,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.17379373456790506
1336,37965334,10.754521726414463,35.02452850341797,-85.29792785644531,35.02446746826172,-85.29783630371094,1572627048000.0,1572627049000.0,2019-11-01 11:50:48:000,2019-11-01 11:50:49:000,22.931059156378808,22.916083405350005,1,0.5,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.014975751028803332
1337,37965334,95.69420754863924,35.02446746826172,-85.29783630371094,35.02410888671875,-85.29688262939453,1572627049000.0,1572627057000.0,2019-11-01 11:50:49:000,2019-11-01 11:50:57:000,22.916083405350005,22.80786424897139,8,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.10821915637861323
1338,51065734,15.30407562958858,35.02410888671875,-85.29688262939453,35.02405166625977,-85.2967300415039,1572627057000.0,1572627058000.0,2019-11-01 11:50:57:000,2019-11-01 11:50:58:000,22.80786424897139,22.79353424897139,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.014330000000001062
1339,51065734,991.4945907699182,35.02405166625977,-85.2967300415039,35.02042388916016,-85.28681182861328,1572627058000.0,1572627168000.0,2019-11-01 11:50:58:000,2019-11-01 11:52:48:000,22.79353424897139,22.64415973251049,110,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.14937451646089886
1340,139746608,2.419846386024286,35.02042388916016,-85.28681182861328,35.02040990193685,-85.2867914835612,1572627168000.0,1572627179000.0,2019-11-01 11:52:48:000,2019-11-01 11:52:59:000,22.64415973251049,22.611899434156562,11,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.032260298353929066
1345,139746608,311.1461546683854,35.02040990193685,-85.2867914835612,35.019325256347656,-85.2836685180664,1572627179000.0,1572627208000.0,2019-11-01 11:52:59:000,2019-11-01 11:53:28:000,22.611899434156562,22.515635082304698,29,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.09626435185186466
1346,139746608,0.7277520296033064,35.019325256347656,-85.2836685180664,35.019323348999016,-85.28366088867188,1572627208000.0,1572627210000.0,2019-11-01 11:53:28:000,2019-11-01 11:53:30:000,22.515635082304698,22.513839814814983,2,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0017952674897152574
1349,139746608,0.21160302721597946,35.019323348999016,-85.28366088867188,35.01932144165039,-85.28366088867188,1572627210000.0,1572627218000.0,2019-11-01 11:53:30:000,2019-11-01 11:53:38:000,22.513839814814983,22.50775119341581,8,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.006088621399172212
1350,139746604,0.0,35.01932144165039,-85.28366088867188,35.01932144165039,-85.28366088867188,1572627218000.0,1572627242000.0,2019-11-01 11:53:38:000,2019-11-01 11:54:02:000,22.50775119341581,22.486772355967254,24,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.02097883744855622
1353,139746604,385.2743231445632,35.01932144165039,-85.28366088867188,35.01791000366211,-85.2798080444336,1572627242000.0,1572627355000.0,2019-11-01 11:54:02:000,2019-11-01 11:55:55:000,22.486772355967254,22.223760977366425,113,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.26301137860082946
1354,19515373,4.344092823129145,35.01791000366211,-85.2798080444336,35.01787567138672,-85.27978515625,1572627355000.0,1572627356000.0,2019-11-01 11:55:55:000,2019-11-01 11:55:56:000,22.223760977366425,22.21894385802485,1,0.5,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0048171193415740285
1355,19515373,83.4692427521533,35.01787567138672,-85.27978515625,35.017189025878906,-85.28015899658203,1572627356000.0,1572627397000.0,2019-11-01 11:55:56:000,2019-11-01 11:56:37:000,22.21894385802485,22.16362955761333,41,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.05531430041152064
1356,19515373,0.0,35.017189025878906,-85.28015899658203,35.017189025878906,-85.28015899658203,1572627397000.0,1572627409000.0,2019-11-01 11:56:37:000,2019-11-01 11:56:49:000,22.16362955761333,22.153727860082444,12,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.009901697530885656
1359,19515373,1669.57998207075,35.017189025878906,-85.28015899658203,35.003387451171875,-85.28731536865234,1572627409000.0,1572627616000.0,2019-11-01 11:56:49:000,2019-11-01 12:00:16:000,22.153727860082444,21.499239002057735,207,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.6544888580247097
1360,19498179,2.6330063926510805,35.003387451171875,-85.28731536865234,35.00336456298828,-85.28732299804688,1572627616000.0,1572627617000.0,2019-11-01 12:00:16:000,2019-11-01 12:00:17:000,21.499239002057735,21.487869886831408,1,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.011369115226326445
1361,19498179,119.94717677338664,35.00336456298828,-85.28732299804688,35.002918243408196,-85.2861557006836,1572627617000.0,1572627635000.0,2019-11-01 12:00:17:000,2019-11-01 12:00:35:000,21.487869886831408,21.45819836419765,18,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.029671522633758936
1362,129900068,1.8304860703306385,35.002918243408196,-85.2861557006836,35.00290298461914,-85.28616333007812,1572627635000.0,1572627636000.0,2019-11-01 12:00:35:000,2019-11-01 12:00:36:000,21.45819836419765,21.45078864197542,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.007409722222227798
1363,129900068,315.0545169568053,35.00290298461914,-85.28616333007812,35.000415802001946,-85.28762817382812,1572627636000.0,1572627673000.0,2019-11-01 12:00:36:000,2019-11-01 12:01:13:000,21.45078864197542,21.331701882716168,37,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.11908675925925395
1364,136758343,1.6299357884002148,35.000415802001946,-85.28762817382812,35.00040817260742,-85.28764343261719,1572627673000.0,1572627674000.0,2019-11-01 12:01:13:000,2019-11-01 12:01:14:000,21.331701882716168,21.328473179012466,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.003228703703701541
1365,136758343,326.5207801822192,35.00040817260742,-85.28764343261719,35.00153350830078,-85.29094696044922,1572627674000.0,1572627707000.0,2019-11-01 12:01:14:000,2019-11-01 12:01:47:000,21.328473179012466,21.14016558641988,33,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.18830759259258656
1366,19499250,4.8798132159803576,35.00153350830078,-85.29094696044922,35.00153541564941,-85.29100036621094,1572627707000.0,1572627708000.0,2019-11-01 12:01:47:000,2019-11-01 12:01:48:000,21.14016558641988,21.15348950617296,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.01332391975308056
1367,19499250,84.38174068182457,35.00153541564941,-85.29100036621094,35.00143051147461,-85.29191589355469,1572627708000.0,1572627719000.0,2019-11-01 12:01:48:000,2019-11-01 12:01:59:000,21.15348950617296,21.206240360082433,11,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.05275085390947254
1368,19499250,8.527253919372216,35.00143051147461,-85.29191589355469,35.001415252685554,-85.29200744628906,1572627719000.0,1572627721000.0,2019-11-01 12:01:59:000,2019-11-01 12:02:01:000,21.206240360082433,21.20828101851864,2,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.0020406584362078206
1371,19499250,3.7065330073843055,35.001415252685554,-85.29200744628906,35.00140380859375,-85.29204559326172,1572627721000.0,1572627723000.0,2019-11-01 12:02:01:000,2019-11-01 12:02:03:000,21.20828101851864,21.20507885802481,2,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.003202160493831485
1372,51822286,7.167392647098796,35.00140380859375,-85.29204559326172,35.001388549804695,-85.29212188720703,1572627723000.0,1572627726000.0,2019-11-01 12:02:03:000,2019-11-01 12:02:06:000,21.20507885802481,21.17854108024704,3,0.0,0.0,0.5,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.026537777777768667
1377,51822286,1557.7428349942695,35.001388549804695,-85.29212188720703,34.98770523071289,-85.28871154785156,1572627726000.0,1572627899000.0,2019-11-01 12:02:06:000,2019-11-01 12:04:59:000,21.17854108024704,20.624787911522745,173,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.5537531687242954
1378,19510254,0.0,34.98770523071289,-85.28871154785156,34.98770523071289,-85.28871154785156,1572627899000.0,1572627919000.0,2019-11-01 12:04:59:000,2019-11-01 12:05:19:000,20.624787911522745,20.60753389917705,20,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.5,0,0,0.0,0.017254012345695457
1383,19510254,1.5309670282038872,34.98770523071289,-85.28871154785156,34.987699508666985,-85.28872680664062,1572627919000.0,1572627926000.0,2019-11-01 12:05:19:000,2019-11-01 12:05:26:000,20.60753389917705,20.59356603909473,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.013967860082320982
1384,19505835,0.7654835467741927,34.987699508666985,-85.28872680664062,34.987696647644036,-85.28873443603516,1572627926000.0,1572627927000.0,2019-11-01 12:05:26:000,2019-11-01 12:05:27:000,20.59356603909473,20.589222057613245,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0043439814814831825
1385,19505835,11.55364399397878,34.987696647644036,-85.28873443603516,34.98760223388672,-85.28878784179688,1572627927000.0,1572627934000.0,2019-11-01 12:05:27:000,2019-11-01 12:05:34:000,20.589222057613245,20.572545473251115,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.016676584362130598
